id;zip;bfsnr;name;canton_id;district_id;planning_region_id;mountain_region_id;ase;greater_region_id;language_region_id;ms_region_id;job_market_region_id;agglomeration_id;metropole_region_id;tourism_region_id;municipal_size_class_id;urban_character_id;agglomeration_size_class_id;is_town;degurba_id;municipal_type22_id;municipal_type9_id;ms_region_typology_id;alternate_names;lat;long;lv03_easting;lv03_northing;noise_level;steuerfuss_gde;steuerfuss_kanton
4123;8412;223;Neftenbach;1;110;109;0;0;4;1;8;11;230;1;3;5;2;3;0;2;11;4;4;[];47.528176;8.6680365;692579.47913432;264885.135182137;51.4989583333333;1.07;1
4124;8413;223;Neftenbach;1;110;109;0;0;4;1;8;11;230;1;3;5;2;3;0;2;11;4;4;[];47.528176;8.6680365;692579.47913432;264885.135182137;51.4989583333333;1.07;1
3965;8172;89;Niederglatt;1;104;111;0;0;4;1;10;10;261;1;3;6;3;1;0;2;10;2;2;[];47.4918429;8.5030113;680207.945192411;260663.976701842;50.3381893860562;1.07;1
4130;8422;224;Pfungen;1;110;109;1;0;4;1;8;11;230;1;3;6;4;1;0;2;11;4;4;[];47.5161123;8.6454232;690897.345310315;263517.493019663;53.6576482830385;1.07;1
3901;8052;97;Rümlang;1;104;102;0;0;4;1;2;10;261;1;3;5;4;1;0;1;9;2;1;[];47.4507163;8.5299122;682298.626168076;256119.649292107;53.315625;1.07;1
3948;8152;97;Rümlang;1;104;102;0;0;4;1;2;10;261;1;3;5;4;1;0;1;9;2;1;[];47.4507163;8.5299122;682298.626168076;256119.649292107;53.315625;1.07;1
3950;8153;97;Rümlang;1;104;102;0;0;4;1;2;10;261;1;3;5;4;1;0;1;9;2;1;[];47.4507163;8.5299122;682298.626168076;256119.649292107;53.315625;1.07;1
3963;8165;99;Schöfflisdorf;1;104;111;1;0;4;1;10;10;261;1;3;7;4;1;0;2;11;4;2;[];47.4998561;8.4162027;673655.585924192;261469.731214656;52.0604166666667;1.07;1
4169;8478;39;Thalheim an der Thur;1;102;110;0;0;4;1;9;11;0;0;3;8;5;0;0;3;15;7;3;[];47.5786159;8.7538871;698949.867038695;270597.611771268;46.3080124869927;1.07;1
2444;4622;2401;Egerkingen;11;1101;1101;1;0;2;1;44;9;2581;9;14;6;0;0;0;3;12;2;8;[];47.3225009;7.7947889;626925.08835397;241353.014991807;55.8760416666667;1.07;1.04
2297;4438;2579;Hägendorf;11;1108;1101;1;0;2;1;44;9;2581;9;14;6;2;4;0;2;12;2;8;[];47.3331671;7.8365612;630077.008337535;242554.042614516;44.9916753381894;1.07;1.04
2438;4614;2579;Hägendorf;11;1108;1101;1;0;2;1;44;9;2581;9;14;6;2;4;0;2;12;2;8;[];47.3331671;7.8365612;630077.008337535;242554.042614516;44.9916753381894;1.07;1.04
2439;4615;2579;Hägendorf;11;1108;1101;1;0;2;1;44;9;2581;9;14;6;2;4;0;2;12;2;8;[];47.3331671;7.8365612;630077.008337535;242554.042614516;44.9916753381894;1.07;1.04
2445;4622;2579;Hägendorf;11;1108;1101;1;0;2;1;44;9;2581;9;14;6;2;4;0;2;12;2;8;[];47.3331671;7.8365612;630077.008337535;242554.042614516;44.9916753381894;1.07;1.04
2470;4702;2407;Oensingen;11;1101;1101;1;0;2;1;44;9;0;0;14;5;6;0;0;2;17;6;8;[];47.2874895;7.7110465;620607.793535966;237435.162755317;49.4952380952381;1.07;1.04
2705;5444;4031;Künten;19;1902;1905;1;0;3;1;73;10;0;0;14;7;4;1;0;2;15;7;3;[];47.3888568;8.3289425;667221.287034256;249050.924148763;50.1155046826223;1.07;1.09
2654;5274;4184;Mettauertal;19;1906;1916;3;0;3;1;75;8;0;0;14;7;0;0;0;3;19;8;3;[];47.5572536;8.14174844302099;652920.184132675;267629.739291359;36.2726326742976;1.07;1.09
2656;5276;4184;Mettauertal;19;1906;1916;3;0;3;1;75;8;0;0;14;7;0;0;0;3;19;8;3;[];47.5572536;8.14174844302099;652920.184132675;267629.739291359;36.2726326742976;1.07;1.09
2657;5277;4184;Mettauertal;19;1906;1916;3;0;3;1;75;8;0;0;14;7;0;0;0;3;19;8;3;[];47.5572536;8.14174844302099;652920.184132675;267629.739291359;36.2726326742976;1.07;1.09
2653;5273;4184;Mettauertal;19;1906;1916;3;0;3;1;75;8;0;0;14;7;0;0;0;3;19;8;3;[];47.5572536;8.14174844302099;652920.184132675;267629.739291359;36.2726326742976;1.07;1.09
2655;5275;4184;Mettauertal;19;1906;1916;3;0;3;1;75;8;0;0;14;7;0;0;0;3;19;8;3;[];47.5572536;8.14174844302099;652920.184132675;267629.739291359;36.2726326742976;1.07;1.09
2678;5326;4184;Mettauertal;19;1906;1916;3;0;3;1;75;8;0;0;14;7;0;0;0;3;19;8;3;[];47.5572536;8.14174844302099;652920.184132675;267629.739291359;36.2726326742976;1.07;1.09
4019;8233;2931;Bargen (SH);14;1403;1401;2;0;5;1;50;11;0;0;2;8;4;4;0;3;20;8;4;[];47.794284;8.59208270375107;686425.113598852;294384.635748491;53.6420395421436;1.07;1.15
4741;9400;3213;Goldach;17;1722;1709;4;0;5;1;53;12;4401;9;2;5;2;4;0;2;13;2;6;[];47.4774158;9.4693311;753056.421605222;260497.144931033;55.5608740894901;1.07;1.15
4743;9402;3213;Goldach;17;1722;1709;4;0;5;1;53;12;4401;9;2;5;2;4;0;2;13;2;6;[];47.4774158;9.4693311;753056.421605222;260497.144931033;55.5608740894901;1.07;1.15
4746;9403;3213;Goldach;17;1722;1709;4;0;5;1;53;12;4401;9;2;5;2;4;0;2;13;2;6;[];47.4774158;9.4693311;753056.421605222;260497.144931033;55.5608740894901;1.07;1.15
3211;6472;1206;Erstfeld;4;400;401;4;1;6;1;30;14;0;0;4;6;4;5;0;3;17;6;12;[];46.8215088;8.6499636;692431.828360924;186308.68405984;48.6125;1.08;1
3964;8166;91;Niederweningen;1;104;111;1;0;4;1;10;10;261;1;3;6;4;1;0;2;11;4;2;[];47.5050416;8.3785734;670813.62802303;262011.590648357;47.8126951092612;1.08;1
4416;8805;138;Richterswil;1;106;106;1;0;4;1;5;10;261;1;3;4;3;1;1;2;10;2;2;[];47.2091079;8.7017051;695685.909921116;229455.357641214;50.9038662486938;1.08;1
4432;8833;138;Richterswil;1;106;106;1;0;4;1;5;10;261;1;3;4;3;1;1;2;10;2;2;["Samstagern"];47.2091079;8.7017051;695685.909921116;229455.357641214;50.9038662486938;1.08;1
3953;8155;101;Steinmaur;1;104;111;0;0;4;1;10;10;261;1;3;6;4;1;0;2;10;2;2;[];47.4989995;8.4555136;676618.570898111;261412.141247157;48.5889698231009;1.08;1
3958;8162;101;Steinmaur;1;104;111;0;0;4;1;10;10;261;1;3;6;4;1;0;2;10;2;2;[];47.4989995;8.4555136;676618.570898111;261412.141247157;48.5889698231009;1.08;1
3983;8195;70;Wasterkingen;1;103;111;1;0;4;1;10;10;261;1;3;8;4;1;0;3;11;4;2;[];47.590058;8.4707137;677630.5217802;271550.905365562;44.2830385015609;1.08;1
3984;8196;70;Wasterkingen;1;103;111;1;0;4;1;10;10;261;1;3;8;4;1;0;3;11;4;2;[];47.590058;8.4707137;677630.5217802;271550.905365562;44.2830385015609;1.08;1
2437;4614;2578;Gunzgen;11;1108;1101;1;0;2;1;44;9;2581;9;14;7;0;0;0;2;14;4;8;[];47.3136554;7.8302701;629612.321646658;240382.331422539;47.9136316337149;1.08;1.04
2441;4617;2578;Gunzgen;11;1108;1101;1;0;2;1;44;9;2581;9;14;7;0;0;0;2;14;4;8;[];47.3136554;7.8302701;629612.321646658;240382.331422539;47.9136316337149;1.08;1.04
2433;4600;2581;Olten;11;1108;1101;1;0;2;1;44;9;2581;9;14;4;1;4;1;2;2;1;8;[];47.3496571;7.903787;635147.220955135;244415.330777763;52.7619047619048;1.08;1.04
2467;4663;2581;Olten;11;1108;1101;1;0;2;1;44;9;2581;9;14;4;1;4;1;2;2;1;8;[];47.3496571;7.903787;635147.220955135;244415.330777763;52.7619047619048;1.08;1.04
2737;5607;4068;Hägglingen;19;1903;1908;1;0;3;1;74;10;0;0;14;6;5;0;0;2;17;6;5;[];47.3878226;8.2535062;661527.017631144;248873.996646485;51.4125;1.08;1.09
2725;5522;4068;Hägglingen;19;1903;1908;1;0;3;1;74;10;0;0;14;6;5;0;0;2;17;6;5;[];47.3878226;8.2535062;661527.017631144;248873.996646485;51.4125;1.08;1.09
2612;5080;4170;Laufenburg;19;1906;1916;1;0;3;1;75;8;0;0;14;6;0;0;0;3;18;6;3;[];47.5604617;8.0601696;646777.546337993;267934.523167497;50.5936842105263;1.08;1.09
2615;5084;4170;Laufenburg;19;1906;1916;1;0;3;1;75;8;0;0;14;6;0;0;0;3;18;6;3;[];47.5604617;8.0601696;646777.546337993;267934.523167497;50.5936842105263;1.08;1.09
2616;5085;4170;Laufenburg;19;1906;1916;1;0;3;1;75;8;0;0;14;6;0;0;0;3;18;6;3;[];47.5604617;8.0601696;646777.546337993;267934.523167497;50.5936842105263;1.08;1.09
2730;5600;4201;Lenzburg;19;1907;1917;1;0;3;1;70;9;4201;1;14;5;1;5;1;2;3;1;7;[];47.3872367;8.1828505;656192.974840634;248755.80685851;50.0365344467641;1.08;1.09
2623;5107;4125;Schinznach;19;1904;1903;3;0;3;1;71;10;0;0;14;6;5;0;0;3;17;6;5;[];47.4473496;8.13772978603844;652726.636016847;255407.706417854;38.2715920915713;1.08;1.09
2624;5108;4125;Schinznach;19;1904;1903;3;0;3;1;71;10;0;0;14;6;5;0;0;3;17;6;5;[];47.4473496;8.13772978603844;652726.636016847;255407.706417854;38.2715920915713;1.08;1.09
2788;5703;4209;Seon;19;1907;1917;1;0;3;1;70;9;0;0;14;6;0;0;0;2;17;6;7;[];47.3460005;8.1593554;654461.102509765;244154.737189785;55.6349372384937;1.08;1.09
4753;9405;3216;Rorschacherberg;17;1722;1709;4;0;5;1;53;12;4401;9;2;5;2;4;0;2;13;2;6;[];47.4687555;9.4945663;754983.296198491;259584.111367148;54.7710718002081;1.08;1.15
4761;9422;3216;Rorschacherberg;17;1722;1709;4;0;5;1;53;12;4401;9;2;5;2;4;0;2;13;2;6;["Staad SG", "Staad"];47.4687555;9.4945663;754983.296198491;259584.111367148;54.7710718002081;1.08;1.15
4747;9404;3216;Rorschacherberg;17;1722;1709;4;0;5;1;53;12;4401;9;2;5;2;4;0;2;13;2;6;[];47.4687555;9.4945663;754983.296198491;259584.111367148;54.7710718002081;1.08;1.15
4058;8303;52;Bassersdorf;1;103;102;0;0;4;1;2;10;261;1;3;4;2;1;1;2;10;2;1;[];47.4435706;8.6299131;689851.744351087;255435.010791302;54.5244536940687;1.09;1
4126;8415;23;Berg am Irchel;1;102;110;1;0;4;1;9;11;0;0;3;8;4;1;0;3;16;7;3;[];47.56055465;8.59340516431091;686906.745702834;268399.407867476;32.6097814776275;1.09;1
4125;8414;24;Buch am Irchel;1;102;110;1;0;4;1;9;11;0;0;3;8;5;0;0;3;16;7;3;[];47.5493153;8.6225138;689116.166523209;267182.55584965;47.0280957336108;1.09;1
4140;8447;25;Dachsen;1;102;110;0;0;4;1;9;11;2939;1;3;6;5;0;0;2;11;4;3;[];47.6661896;8.6150532;688359.717084857;280168.142538999;45.7232049947971;1.09;1
3914;8108;84;Dällikon;1;104;103;0;0;4;1;2;10;261;1;3;6;4;1;0;2;9;2;1;[];47.4399418;8.4388272;675445.082306051;254830.190406749;51.0406673618352;1.09;1
4149;8458;26;Dorf;1;102;110;1;0;4;1;9;11;0;0;3;8;5;0;0;3;15;7;3;[];47.5720029;8.647344;690946.256555516;269733.388655848;49.2330905306972;1.09;1
3919;8115;87;Hüttikon;1;104;103;1;0;4;1;2;10;261;1;3;8;4;1;0;3;11;4;1;[];47.444984;8.3867919;671513.453667735;255342.011068476;50.6409989594173;1.09;1
3956;8158;95;Regensberg;1;104;111;1;0;4;1;10;10;261;1;3;8;4;1;0;2;11;4;2;[];47.4827643;8.4374038;675277.109161518;259589.639437973;52.8688865764828;1.09;1
4317;8617;198;Uster;1;109;108;1;0;4;1;7;10;261;1;3;3;3;1;1;2;9;2;5;[];47.3512065;8.7179221;696656.717422341;245271.581748853;51.6911608093717;1.09;1
4314;8616;198;Uster;1;109;108;1;0;4;1;7;10;261;1;3;3;3;1;1;2;9;2;5;[];47.3512065;8.7179221;696656.717422341;245271.581748853;51.6911608093717;1.09;1
4305;8606;198;Uster;1;109;108;1;0;4;1;7;10;261;1;3;3;3;1;1;2;9;2;5;[];47.3512065;8.7179221;696656.717422341;245271.581748853;51.6911608093717;1.09;1
4310;8610;198;Uster;1;109;108;1;0;4;1;7;10;261;1;3;3;3;1;1;2;9;2;5;[];47.3512065;8.7179221;696656.717422341;245271.581748853;51.6911608093717;1.09;1
4312;8614;198;Uster;1;109;108;1;0;4;1;7;10;261;1;3;3;3;1;1;2;9;2;5;[];47.3512065;8.7179221;696656.717422341;245271.581748853;51.6911608093717;1.09;1
4313;8615;198;Uster;1;109;108;1;0;4;1;7;10;261;1;3;3;3;1;1;2;9;2;5;[];47.3512065;8.7179221;696656.717422341;245271.581748853;51.6911608093717;1.09;1
2459;4654;2493;Lostorf;11;1105;1101;1;0;2;1;44;9;2581;9;14;6;4;4;0;2;14;4;8;[];47.3852202;7.9462061;638326.783950966;248389.053649878;45.6569343065693;1.09;1.04
2764;5628;4222;Aristau;19;1908;1907;1;0;3;1;74;10;0;0;14;7;5;0;0;2;15;7;5;[];47.286906;8.364863;670067.147481085;237748.140339538;41.2197916666667;1.09;1.09
2765;5630;4222;Aristau;19;1908;1907;1;0;3;1;74;10;0;0;14;7;5;0;0;2;15;7;5;[];47.286906;8.364863;670067.147481085;237748.140339538;41.2197916666667;1.09;1.09
2774;5637;4224;Beinwil (Freiamt);19;1908;1907;1;0;3;1;74;10;0;0;14;7;0;0;0;3;19;8;5;[];47.227352;8.33764546199547;668084.141582918;231103.525826481;35.2924037460978;1.09;1.09
2728;5525;4067;Fischbach-Göslikon;19;1903;1905;1;0;3;1;73;10;261;1;14;7;4;1;0;3;11;4;3;[];47.3712188;8.3071462;665597.397984505;247071.5581537;51.6420395421436;1.09;1.09
2698;5426;4312;Lengnau (AG);19;1911;1915;1;0;3;1;71;10;0;0;14;6;5;0;0;2;16;7;5;[];47.521079;8.3301378;667144.454549162;263752.041000578;54.375650364204;1.09;1.09
2648;5243;4107;Mülligen;19;1904;1903;1;0;3;1;71;10;4021;1;14;7;5;0;0;2;11;4;5;[];47.457194;8.2402149;660444.711284243;256576.174458526;54.6503642039542;1.09;1.09
2767;5630;4236;Muri (AG);19;1908;1907;1;0;3;1;74;10;0;0;14;5;0;0;0;2;17;6;5;[];47.2756613;8.3377829;668033.00467476;236474.221839104;51.8235908141962;1.09;1.09
2753;5619;4078;Uezwil;19;1903;1908;1;0;3;1;74;10;0;0;14;8;5;0;0;3;16;7;5;[];47.3171905;8.2758947;663301.24917474;241039.292923999;42.5962539021852;1.09;1.09
2700;5430;4048;Würenlos;19;1902;1904;1;0;3;1;72;10;261;1;14;5;3;1;0;2;11;4;4;[];47.4420259;8.3616382;669620.246262067;254990.510096163;50.3704474505723;1.09;1.09
2702;5436;4048;Würenlos;19;1902;1904;1;0;3;1;72;10;261;1;14;5;3;1;0;2;11;4;4;[];47.4420259;8.3616382;669620.246262067;254990.510096163;50.3704474505723;1.09;1.09
3915;8109;4048;Würenlos;19;1902;1904;1;0;3;1;72;10;261;1;14;5;3;1;0;2;11;4;4;[];47.4420259;8.3616382;669620.246262067;254990.510096163;50.3704474505723;1.09;1.09
3792;7447;3681;Avers;18;1823;1807;4;1;5;1;65;13;0;0;1;8;0;0;0;3;21;9;14;[];46.44462285;9.53290485400234;760911.618391267;145845.983048309;16.7721123829344;1.1;1
3791;7446;3681;Avers;18;1823;1807;4;1;5;1;65;13;0;0;1;8;0;0;0;3;21;9;14;[];46.44462285;9.53290485400234;760911.618391267;145845.983048309;16.7721123829344;1.1;1
3793;7448;3681;Avers;18;1823;1807;4;1;5;1;65;13;0;0;1;8;0;0;0;3;21;9;14;[];46.44462285;9.53290485400234;760911.618391267;145845.983048309;16.7721123829344;1.1;1
3940;8142;242;Birmensdorf (ZH);1;111;104;1;0;4;1;3;10;261;1;3;5;4;1;0;2;10;2;2;["Uitikon Waldegg"];47.35195245;8.43963311704182;675630.775298704;245048.931672358;49.6680541103018;1.1;1
4512;8903;242;Birmensdorf (ZH);1;111;104;1;0;4;1;3;10;261;1;3;5;4;1;0;2;10;2;2;[];47.35195245;8.43963311704182;675630.775298704;245048.931672358;49.6680541103018;1.1;1
4516;8906;3;Bonstetten;1;101;105;1;0;4;1;4;10;261;1;3;5;4;1;0;2;11;4;3;[];47.3153737;8.4670478;677755.305568458;241009.277421327;51.5868886576483;1.1;1
3748;7404;3673;Domleschg;18;1823;1806;4;1;5;1;65;13;0;0;1;7;0;0;0;3;20;8;14;[];46.76950135;9.46563422722298;754811.031493117;181813.46831781;17.8168574401665;1.1;1
3751;7407;3673;Domleschg;18;1823;1806;4;1;5;1;65;13;0;0;1;7;0;0;0;3;20;8;14;[];46.76950135;9.46563422722298;754811.031493117;181813.46831781;17.8168574401665;1.1;1
3759;7415;3673;Domleschg;18;1823;1806;4;1;5;1;65;13;0;0;1;7;0;0;0;3;20;8;14;[];46.76950135;9.46563422722298;754811.031493117;181813.46831781;17.8168574401665;1.1;1
3760;7416;3673;Domleschg;18;1823;1806;4;1;5;1;65;13;0;0;1;7;0;0;0;3;20;8;14;[];46.76950135;9.46563422722298;754811.031493117;181813.46831781;17.8168574401665;1.1;1
3761;7417;3673;Domleschg;18;1823;1806;4;1;5;1;65;13;0;0;1;7;0;0;0;3;20;8;14;[];46.76950135;9.46563422722298;754811.031493117;181813.46831781;17.8168574401665;1.1;1
3762;7418;3673;Domleschg;18;1823;1806;4;1;5;1;65;13;0;0;1;7;0;0;0;3;20;8;14;[];46.76950135;9.46563422722298;754811.031493117;181813.46831781;17.8168574401665;1.1;1
3763;7419;3673;Domleschg;18;1823;1806;4;1;5;1;65;13;0;0;1;7;0;0;0;3;20;8;14;[];46.76950135;9.46563422722298;754811.031493117;181813.46831781;17.8168574401665;1.1;1
4127;8416;28;Flaach;1;102;110;1;0;4;1;9;11;0;0;3;7;5;0;0;3;20;8;3;[];47.5754461;8.6060755;687835.605986889;270069.132078243;45.7471383975026;1.1;1
4143;8451;33;Kleinandelfingen;1;102;110;0;0;4;1;9;11;0;0;3;6;5;0;0;3;17;6;3;[];47.5998043;8.6860581;693809.829515193;272869.868521798;51.7585848074922;1.1;1
4145;8453;33;Kleinandelfingen;1;102;110;0;0;4;1;9;11;0;0;3;6;5;0;0;3;17;6;3;[];47.5998043;8.6860581;693809.829515193;272869.868521798;51.7585848074922;1.1;1
4152;8461;33;Kleinandelfingen;1;102;110;0;0;4;1;9;11;0;0;3;6;5;0;0;3;17;6;3;[];47.5998043;8.6860581;693809.829515193;272869.868521798;51.7585848074922;1.1;1
3702;7240;3882;Küblis;18;1830;1802;4;1;5;1;61;13;0;0;1;8;0;0;0;3;17;6;13;[];46.9137767;9.7729879;777801.34393262;198497.528084014;52.9224318658281;1.1;1
3711;7247;3882;Küblis;18;1830;1802;4;1;5;1;61;13;0;0;1;8;0;0;0;3;17;6;13;[];46.9137767;9.7729879;777801.34393262;198497.528084014;52.9224318658281;1.1;1
3588;7026;3926;Maladers;18;1829;1804;4;1;5;1;63;13;0;0;1;8;4;4;0;3;16;7;13;[];46.836285;9.5603995;761846.135728196;189426.306188622;45.0749219562955;1.1;1
3747;7403;3723;Rhäzüns;18;1824;1801;4;0;5;1;60;13;3901;9;1;7;4;4;0;3;14;4;8;[];46.8002381;9.3960977;749416.118675365;185094.455783289;44.5327783558793;1.1;1
3266;6549;3834;Roveredo (GR);18;1828;1814;4;1;5;3;69;15;0;0;1;6;0;0;0;3;4;6;12;[];46.21000945;9.12781969068682;730354.248369189;119021.14361243;26.2695109261186;1.1;1
3252;6535;3834;Roveredo (GR);18;1828;1814;4;1;5;3;69;15;0;0;1;6;0;0;0;3;4;6;12;[];46.21000945;9.12781969068682;730354.248369189;119021.14361243;26.2695109261186;1.1;1
3756;7413;3638;Scharans;18;1823;1806;4;1;5;1;65;13;0;0;1;8;0;0;0;2;17;6;14;[];46.7181233;9.4597448;754508.408856574;176092.281658952;39.7023933402706;1.1;1
3754;7412;3638;Scharans;18;1823;1806;4;1;5;1;65;13;0;0;1;8;0;0;0;2;17;6;14;[];46.7181233;9.4597448;754508.408856574;176092.281658952;39.7023933402706;1.1;1
3962;8165;98;Schleinikon;1;104;111;1;0;4;1;10;10;261;1;3;8;4;1;0;2;11;4;2;[];47.4971908;8.3971872;672226.546040836;261155.732913253;46.3850156087409;1.1;1
3145;6377;1215;Seelisberg;4;400;401;4;1;6;1;30;14;0;0;4;8;0;0;0;3;7;5;12;[];46.977964;8.5858121;687282.69261839;203626.144498764;47.6430801248699;1.1;1
3190;6441;1215;Seelisberg;4;400;401;4;1;6;1;30;14;0;0;4;8;0;0;0;3;7;5;12;[];46.977964;8.5858121;687282.69261839;203626.144498764;47.6430801248699;1.1;1
3688;7215;3972;Seewis im Prättigau;18;1830;1802;4;1;5;1;61;13;0;0;1;7;0;0;0;3;19;8;13;[];46.9820099;9.6368062;767219.041984638;205780.389982115;55.9947970863684;1.1;1
3683;7212;3972;Seewis im Prättigau;18;1830;1802;4;1;5;1;61;13;0;0;1;7;0;0;0;3;19;8;13;[];46.9820099;9.6368062;767219.041984638;205780.389982115;55.9947970863684;1.1;1
3753;7411;3640;Sils im Domleschg;18;1823;1806;4;1;5;1;65;13;0;0;1;8;0;0;0;2;17;6;14;[];46.7019039;9.4530403;754042.301413505;174276.713232695;46.884375;1.1;1
3205;6465;1219;Unterschächen;4;400;401;4;1;6;1;30;14;0;0;4;8;4;5;0;3;19;8;12;[];46.8631124;8.7703521;701538.850000506;191081.84828815;49.0187695516163;1.1;1
2451;4629;2575;Fulenbach;11;1108;1101;1;0;2;1;44;9;0;0;14;7;0;0;0;2;16;7;8;[];47.2737235;7.8309213;629683.740317052;235943.08751072;48.8626430801249;1.1;1.04
2397;4554;2524;Hüniken;11;1106;1103;0;0;2;1;46;6;0;0;8;8;4;4;0;2;21;9;7;[];47.1848772;7.636925;615029.376383743;226010.213239316;48.071875;1.1;1.04
2417;4574;2556;Selzach;11;1107;1103;1;0;2;1;46;6;0;0;8;6;5;0;0;3;18;6;7;[];47.2055081;7.4549158;601233.711812032;228285.082951039;50.5318039624609;1.1;1.04
1141;2545;2556;Selzach;11;1107;1103;1;0;2;1;46;6;0;0;8;6;5;0;0;3;18;6;7;[];47.2055081;7.4549158;601233.711812032;228285.082951039;50.5318039624609;1.1;1.04
2768;5632;4227;Bettwil;19;1908;1907;1;0;3;1;74;10;0;0;14;8;0;0;0;3;16;7;5;[];47.2901072;8.2657286;662564.407398356;238020.192339595;44.9061522419187;1.1;1.09
2751;5618;4227;Bettwil;19;1908;1907;1;0;3;1;74;10;0;0;14;8;0;0;0;3;16;7;5;[];47.2901072;8.2657286;662564.407398356;238020.192339595;44.9061522419187;1.1;1.09
2646;5242;4092;Birr;19;1904;1903;1;0;3;1;71;10;4021;1;14;6;5;0;0;2;9;2;5;[];47.4345344;8.2029778;657661.446801134;254028.855006034;44.7664233576642;1.1;1.09
2791;5706;4192;Boniswil;19;1907;1917;1;0;3;1;70;9;0;0;14;7;0;0;0;2;15;7;7;[];47.3161474;8.1863603;656533.290582147;240854.904089947;54.0104058272633;1.1;1.09
2665;5312;4304;Döttingen;19;1911;1915;1;0;3;1;71;10;0;0;14;6;6;0;0;2;18;6;5;[];47.573967;8.2568518;661563.707602126;269572.005530456;54.8191365227538;1.1;1.09
2695;5420;4049;Ehrendingen;19;1902;1904;1;0;3;1;72;10;261;1;14;6;5;0;0;2;11;4;4;[];47.4970194;8.3423207;668092.807835102;261087.601320762;54.3881373569199;1.1;1.09
2761;5625;4233;Kallern;19;1908;1907;1;0;3;1;74;10;0;0;14;8;0;0;0;3;20;8;5;[];47.317089;8.2952953;664768.105277241;241043.845045368;44.9739854318418;1.1;1.09
2644;5237;4106;Mönthal;19;1904;1903;3;0;3;1;71;10;0;0;14;8;5;0;0;3;15;7;5;[];47.5183755;8.1439869;653127.552014463;263308.676683463;45.4526534859521;1.1;1.09
2585;5037;4009;Muhen;19;1901;1901;1;0;3;1;70;9;4001;9;14;6;4;4;0;2;14;4;7;[];47.3408342;8.0535781;646472.803690274;243512.33489846;52.7737226277372;1.1;1.09
2719;5504;4205;Othmarsingen;19;1907;1908;1;0;3;1;74;10;0;0;14;6;5;0;0;2;15;7;5;[];47.4023481;8.2162901;658701.126562045;250460.334241806;54.732570239334;1.1;1.09
2733;5604;4205;Othmarsingen;19;1907;1908;1;0;3;1;74;10;0;0;14;6;5;0;0;2;15;7;5;[];47.4023481;8.2162901;658701.126562045;250460.334241806;54.732570239334;1.1;1.09
2636;5223;4111;Riniken;19;1904;1903;1;0;3;1;71;10;4021;1;14;7;4;3;0;2;11;4;5;[];47.4939693;8.1876762;656444.033747305;260625.696107225;47.4797086368366;1.1;1.09
2814;5745;4283;Safenwil;19;1910;1912;0;0;3;1;70;9;0;0;14;6;5;0;0;3;17;6;7;[];47.3187392;7.9841811;641245.529958356;241017.104688306;51.2622268470343;1.1;1.09
2627;5116;4114;Schinznach-Bad;19;1904;1903;1;0;3;1;71;10;0;0;14;7;5;0;0;3;17;6;5;[];47.4515074;8.1676758;654980.824415613;255890.53258131;54.1144640998959;1.1;1.09
2664;5306;4320;Tegerfelden;19;1911;1915;1;0;3;1;71;10;0;0;14;7;0;0;0;3;16;7;5;[];47.5601576;8.2872593;663868.11333283;268060.970529703;53.4630593132154;1.1;1.09
2622;5106;4120;Veltheim (AG);19;1904;1903;1;0;3;1;71;10;0;0;14;7;5;0;0;3;15;7;5;[];47.437709;8.1461059;653368.01413829;254341.5299214;49.369406867846;1.1;1.09
2712;5463;4322;Wislikofen;19;1911;1915;1;0;3;1;71;10;0;0;14;8;5;0;0;3;20;8;5;[];47.5579592;8.3626408;669543.998187058;267880.708930534;50.8085327783559;1.1;1.09
3912;8107;83;Buchs (ZH);1;104;103;1;0;4;1;2;10;261;1;3;5;4;1;0;2;10;2;1;[];47.4586105;8.44079859927755;675567.270506393;256907.578208411;52.1488033298647;1.11;1
3970;8180;53;Bülach;1;103;111;1;0;4;1;10;10;261;1;3;4;3;1;1;2;9;2;2;[];47.5200297;8.5433074;683200.170176076;263839.623320171;55.6701352757544;1.11;1
4307;8607;196;Mönchaltorf;1;109;108;1;0;4;1;7;10;261;1;3;6;4;1;0;3;11;4;5;[];47.31279;8.7222749;697055.462452386;241006.350058783;50.1383975026015;1.11;1
4316;8617;196;Mönchaltorf;1;109;108;1;0;4;1;7;10;261;1;3;6;4;1;0;3;11;4;5;[];47.31279;8.7222749;697055.462452386;241006.350058783;50.1383975026015;1.11;1
3952;8155;90;Niederhasli;1;104;111;0;0;4;1;10;10;261;1;3;5;3;1;0;2;10;2;2;[];47.4821394;8.4855281;678904.949404071;259567.455868758;50.0052029136316;1.11;1
3954;8156;90;Niederhasli;1;104;111;0;0;4;1;10;10;261;1;3;5;3;1;0;2;10;2;2;[];47.4821394;8.4855281;678904.949404071;259567.455868758;50.0052029136316;1.11;1
4158;8466;40;Trüllikon;1;102;110;0;0;4;1;9;11;0;0;3;7;5;0;0;3;15;7;3;[];47.6377817;8.6932907;694286.134113441;277100.817285224;48.1134235171696;1.11;1
4156;8465;40;Trüllikon;1;102;110;0;0;4;1;9;11;0;0;3;7;5;0;0;3;15;7;3;[];47.6377817;8.6932907;694286.134113441;277100.817285224;48.1134235171696;1.11;1
